Feature.ID	sample_id	abundance	coupon_id	site	catridge_id	substrate	experiment_type	cartridge_volume	level	Sample Type	Volume Sampled (mL or g)	Date Deployed	Date Sampled	Taxon	Confidence	domain	phylum	class	order	family	genus	species
7818eed42a64da52e65cbc90d51099f9	17.DeMMO1.tube8.12Dec2019	0.05898710710373304	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__Parcubacteria_group	0.9374467884294267	Bacteria	Patescibacteria	ABY1	 Candidatus_Komeilibacteria	Candidatus_Komeilibacteria	Candidatus_Komeilibacteria	Parcubacteria_group
78194141ac304c2249f6bce2afcabd94	11.DeMMO1.tube2.12Dec2019	0.012640094379371365	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_euryarchaeote	0.9638423382272794	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	uncultured_euryarchaeote
7853504b39a72187c4c69e10e9b23ce7	1.DeMMO1.steri2.12Dec2019	0.006320047189685683	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9	0.7599443057081761	Bacteria	Chloroflexi	Dehalococcoidia	 GIF9	GIF9	GIF9	NA
787e44fa6433b1d5d9792075a474a667	12.DeMMO1.tube3.12Dec2019	0.006320047189685683	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium	0.8595503121422917	Bacteria	Nitrospirota	Thermodesulfovibrionia	 uncultured	uncultured	uncultured	uncultured_bacterium
7895286e9551ec5df7c0866c01f9ef61	1.DeMMO1.steri2.12Dec2019	0.012640094379371365	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__WPS-2; c__WPS-2; o__WPS-2; f__WPS-2; g__WPS-2; s__metagenome	0.9998576212228061	Bacteria	WPS-2	WPS-2	 WPS-2	WPS-2	WPS-2	metagenome
78a059652b79a2a43e60101113b6a830	10.DeMMO1.tube1.12Dec2019	0.012640094379371365	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011_GWC1_47_15; g__GW2011_GWC1_47_15; s__uncultured_archaeon	0.8860547146522026	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	GW2011_GWC1_47_15	GW2011_GWC1_47_15	uncultured_archaeon
78a059652b79a2a43e60101113b6a830	11.DeMMO1.tube2.12Dec2019	0.008426729586247577	D1T2rep	D1	2	Poorman	rep	medium	800	cartridge	0.94	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011_GWC1_47_15; g__GW2011_GWC1_47_15; s__uncultured_archaeon	0.8860547146522026	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	GW2011_GWC1_47_15	GW2011_GWC1_47_15	uncultured_archaeon
78a059652b79a2a43e60101113b6a830	16.DeMMO1.tube7.12Dec2019	0.0021066823965618943	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__GW2011_GWC1_47_15; g__GW2011_GWC1_47_15; s__uncultured_archaeon	0.8860547146522026	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	GW2011_GWC1_47_15	GW2011_GWC1_47_15	uncultured_archaeon
78aaeefaedbd9218a7becc208b27673f	17.DeMMO1.tube8.12Dec2019	0.01896014156905705	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Komeilibacteria; f__Candidatus_Komeilibacteria; g__Candidatus_Komeilibacteria; s__uncultured_bacterium	0.9993111347705552	Bacteria	Patescibacteria	ABY1	 Candidatus_Komeilibacteria	Candidatus_Komeilibacteria	Candidatus_Komeilibacteria	uncultured_bacterium
78acef8876641b57683478ecedb7fb8d	9.DeMMO3.steri.11June2019	0.01474677677593326	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	22.DeMMO3.Tube13.9Dec2019	0.0358136007415522	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	24.DeMMO3.Tube15.9Dec2019	0.04424033032779978	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	26.DeMMO3.Tube17.9Dec2019	0.0737338838796663	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	27.DeMMO3.Tube18.9Dec2019	0.0379202831381141	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	28.DeMMO3.Tube19.9Dec2019	0.04845369512092357	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78acef8876641b57683478ecedb7fb8d	3.DeMMO3.steri.9Dec2019	0.012640094379371365	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_23	0.9999946116497629	Bacteria	Acidobacteriota	Thermoanaerobaculia	 Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup_23	NA
78be2b8862bd214e3201cce2a74c5a03	1.DeMMO1.steri2.12Dec2019	0.012640094379371365	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales	0.999999316499912	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	NA
78be2b8862bd214e3201cce2a74c5a03	17.DeMMO1.tube8.12Dec2019	0.006320047189685683	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales	0.999999316499912	Archaea	Nanoarchaeota	Nanoarchaeia	 Woesearchaeales	Woesearchaeales	Woesearchaeales	NA
78cacf71dcb4e27fbbdf5a8f6791f475	12.DeMMO1.tube3.12Dec2019	0.004213364793123789	D1T3rep	D1	3	Ellison	exp	medium	800	cartridge	1.01	10-Jun-19	12-Dec-19	d__Bacteria; p__Margulisbacteria; c__Margulisbacteria; o__Margulisbacteria; f__Margulisbacteria; g__Margulisbacteria; s__uncultured_bacterium	0.9732335804480032	Bacteria	Margulisbacteria	Margulisbacteria	 Margulisbacteria	Margulisbacteria	Margulisbacteria	uncultured_bacterium
78ccab5cb24cbe36f4e5cc2cc564ad28	22.DeMMO3.Tube13.9Dec2019	0.08637397825903767	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	23.DeMMO3.Tube14.9Dec2019	0.1516811325524564	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	24.DeMMO3.Tube15.9Dec2019	0.11797421420746608	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	25.DeMMO3.Tube16.9Dec2019	0.13693435577652313	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	26.DeMMO3.Tube17.9Dec2019	0.09690739024184714	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	27.DeMMO3.Tube18.9Dec2019	0.1432544029662088	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	28.DeMMO3.Tube19.9Dec2019	0.11376084941434231	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	29.DeMMO3.Tube20.9Dec2019	0.1537878149490183	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	3.DeMMO3.steri.9Dec2019	0.1516811325524564	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	30.DeMMO3.Tube21.9Dec2019	0.1453610853627707	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78ccab5cb24cbe36f4e5cc2cc564ad28	31.DeMMO3.Tube22.9Dec2019	0.08005393106935198	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_organism	0.9114398900371329	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_organism
78e16002dc89d71850723eccaf38903b	17.DeMMO1.tube8.12Dec2019	0.06530715429341873	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured	0.9688841609322242	Bacteria	Chloroflexi	Anaerolineae	 Anaerolineales	Anaerolineaceae	uncultured	NA
7900abd104831536a3f61b1da135686b	9.DeMMO3.steri.11June2019	0.054773742310609254	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	22.DeMMO3.Tube13.9Dec2019	0.1874947332940086	D3T13exp	D3	13	Poorman	exp	medium	2000	cartridge	1	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	23.DeMMO3.Tube14.9Dec2019	0.16432122693182777	D3T14rep	D3	14	Poorman	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	24.DeMMO3.Tube15.9Dec2019	0.13482767337996124	D3T15exp	D3	15	Ellison	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	25.DeMMO3.Tube16.9Dec2019	0.13904103817308502	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	26.DeMMO3.Tube17.9Dec2019	0.1874947332940086	D3T17exp	D3	17	Homestake	exp	medium	2000	cartridge	1.02	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	27.DeMMO3.Tube18.9Dec2019	0.14114772056964692	D3T18exp	D3	18	Homestake	rep	medium	2000	cartridge	0.97	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	28.DeMMO3.Tube19.9Dec2019	0.06530715429341873	D3T19rep	D3	19	Yates	exp	medium	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	29.DeMMO3.Tube20.9Dec2019	0.054773742310609254	D3T20rep	D3	20	Yates	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	3.DeMMO3.steri.9Dec2019	0.04002696553467599	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	30.DeMMO3.Tube21.9Dec2019	0.10533411982809472	D3T21cont	D3	21	sand	exp	medium	2000	cartridge	0.96	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
7900abd104831536a3f61b1da135686b	31.DeMMO3.Tube22.9Dec2019	0.0716272014831044	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria	0.9987328278167251	Bacteria	NA	NA	NA	NA	NA	NA
79095a7681956e23dc1c26d81180969e	17.DeMMO1.tube8.12Dec2019	0.006320047189685683	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_microorganism	0.7181278325808244	Bacteria	Elusimicrobiota	Elusimicrobia	 Lineage_IV	Lineage_IV	Lineage_IV	uncultured_microorganism
791961662f34b09b822dc170282134f8	10.DeMMO1.tube1.12Dec2019	0.02949355355186652	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__mle1-8; f__mle1-8; g__mle1-8; s__uncultured_bacterium	0.9977243034125101	Bacteria	Planctomycetota	Phycisphaerae	 mle1-8	mle1-8	mle1-8	uncultured_bacterium
7921190178ab82e4a23b911db90bac55	1.DeMMO1.steri2.12Dec2019	0.04002696553467599	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9787439045155769	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	7.DeMMO1.steri2.10June2019	0.0779472486727901	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	9.DeMMO3.steri.11June2019	0.09269402544872335	D3fluid	D3	NA	fluid	rep	NA	2000	sterivex	1000	NA	11-Jun-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	1.DeMMO1.steri2.12Dec2019	0.16010786213870395	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	17.DeMMO1.tube8.12Dec2019	0.023173506362180837	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	25.DeMMO3.Tube16.9Dec2019	0.03370691834499031	D3T16exp	D3	16	Ellison	rep	medium	2000	cartridge	1.01	11-Jun-19	9-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	3.DeMMO3.steri.9Dec2019	0.05056037751748546	D3fluid	D3	NA	fluid	exp	NA	2000	sterivex	1000	NA	9-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7928d172dbe686193798dedb07360fd0	31.DeMMO3.Tube22.9Dec2019	0.0021066823965618943	D3T22cont	D3	22	sand	rep	large	2000	cartridge	0.95	11-Jun-19	9-Dec-19	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9989010383879662	Bacteria	Verrucomicrobiota	Omnitrophia	 Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus	uncultured_bacterium
7933e60ddec75e33ff0734045e8bc745	7.DeMMO1.steri2.10June2019	0.008426729586247577	D1fluid	D1	NA	fluid	rep	NA	800	sterivex	1000	NA	10-Jun-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria	0.8775047966300429	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
7933e60ddec75e33ff0734045e8bc745	1.DeMMO1.steri2.12Dec2019	0.023173506362180837	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria	0.8775047966300429	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
7933e60ddec75e33ff0734045e8bc745	17.DeMMO1.tube8.12Dec2019	0.031600235948428416	D1T8exp	D1	8	Yates	rep	medium	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Gracilibacteria	0.8775047966300429	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
79469fb585fb0db0189831627b149dc2	10.DeMMO1.tube1.12Dec2019	0.016853459172495155	D1T1exp	D1	1	Poorman	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
79469fb585fb0db0189831627b149dc2	13.DeMMO1.tube4.12Dec2019	0.016853459172495155	D1T4exp	D1	4	Ellison	rep	medium	800	cartridge	0.99	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
79469fb585fb0db0189831627b149dc2	14.DeMMO1.tube5.12Dec2019	0.006320047189685683	D1T5exp	D1	5	Homestake	exp	medium	800	cartridge	0.97	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
79469fb585fb0db0189831627b149dc2	15.DeMMO1.tube6.12Dec2019	0.01896014156905705	D1T6rep	D1	6	Homestake	rep	medium	800	cartridge	1.06	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
79469fb585fb0db0189831627b149dc2	16.DeMMO1.tube7.12Dec2019	0.021066823965618944	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
79469fb585fb0db0189831627b149dc2	19.DeMMO1.tube10.12Dec2019	0.012640094379371365	D1T10cont	D1	10	sand	rep	large	800	cartridge	0.98	10-Jun-19	12-Dec-19	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium	0.80252362836162	Bacteria	Zixibacteria	Zixibacteria	 Zixibacteria	Zixibacteria	Zixibacteria	uncultured_bacterium
7950d6f20089dfd657762e37838e7528	1.DeMMO1.steri2.12Dec2019	0.006320047189685683	D1fluid	D1	NA	fluid	exp	NA	800	sterivex	1000	NA	12-Dec-19	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Colwellbacteria; f__Candidatus_Colwellbacteria; g__Candidatus_Colwellbacteria; s__uncultured_bacterium	0.963522171878595	Bacteria	Patescibacteria	Parcubacteria	 Candidatus_Colwellbacteria	Candidatus_Colwellbacteria	Candidatus_Colwellbacteria	uncultured_bacterium
79526aed25e274ad41a9e47905cf70a7	16.DeMMO1.tube7.12Dec2019	0.010533411982809472	D1T7rep	D1	7	Yates	exp	medium	800	cartridge	0.96	10-Jun-19	12-Dec-19	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__uncultured; s__uncultured_delta	0.9953044458865887	Bacteria	Myxococcota	Myxococcia	 Myxococcales	Myxococcaceae	uncultured	uncultured_delta
